frame_number,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,face_confidence,region,raw_output,source
3561,neutral,0.7491732481867075,0.07104123942553997,1.969713717699051,20.91684192419052,9.781165421009064,0.6569596473127604,65.8551037311554,0.91,"{'x': 614, 'y': 159, 'w': 566, 'h': 566, 'left_eye': (1002, 392), 'right_eye': (792, 385)}","{'angry': 0.7491732481867075, 'disgust': 0.07104123942553997, 'fear': 1.969713717699051, 'happy': 20.91684192419052, 'sad': 9.781165421009064, 'surprise': 0.6569596473127604, 'neutral': 65.8551037311554}",Entrepreneur
3562,neutral,1.5805417128977865e-11,3.424798613087308e-23,0.4606571597644281,4.30732478850557e-05,0.0002807898561547409,8.698254709802442e-07,99.53901762235375,0.91,"{'x': 618, 'y': 168, 'w': 556, 'h': 556, 'left_eye': (1001, 396), 'right_eye': (886, 519)}","{'angry': 1.5805417128977865e-11, 'disgust': 3.424798613087308e-23, 'fear': 0.4606571597644281, 'happy': 4.30732478850557e-05, 'sad': 0.0002807898561547409, 'surprise': 8.698254709802442e-07, 'neutral': 99.53901762235375}",Entrepreneur
3563,neutral,1.4264084976112895e-11,7.866971583656037e-23,0.23528763558715582,7.500644301217108e-05,0.0002298976141901221,6.240595595841114e-07,99.76441264152527,0.89,"{'x': 617, 'y': 171, 'w': 556, 'h': 556, 'left_eye': (1000, 398), 'right_eye': (885, 521)}","{'angry': 1.4264084976112895e-11, 'disgust': 7.866971583656037e-23, 'fear': 0.23528763558715582, 'happy': 7.500644301217108e-05, 'sad': 0.0002298976141901221, 'surprise': 6.240595595841114e-07, 'neutral': 99.76441264152527}",Entrepreneur
3564,happy,7.068896683282144e-10,3.999096653871728e-15,4.458678315444331e-07,99.96215105056763,0.01528566936030984,2.5012297463246347e-11,0.022559106582775712,0.87,"{'x': 616, 'y': 169, 'w': 566, 'h': 566, 'left_eye': (1006, 399), 'right_eye': (845, 525)}","{'angry': 7.068896683282144e-10, 'disgust': 3.999096653871728e-15, 'fear': 4.458678315444331e-07, 'happy': 99.96215105056763, 'sad': 0.01528566936030984, 'surprise': 2.5012297463246347e-11, 'neutral': 0.022559106582775712}",Entrepreneur
3565,happy,0.044674399876186245,4.2039790822949826e-08,3.069293837733531e-05,97.53786310779232,0.03161938991271048,0.1619099270200686,2.223902887040549,0.89,"{'x': 617, 'y': 173, 'w': 565, 'h': 565, 'left_eye': (1004, 404), 'right_eye': (794, 394)}","{'angry': 0.044674399876186245, 'disgust': 4.2039790822949826e-08, 'fear': 3.069293837733531e-05, 'happy': 97.53786310779232, 'sad': 0.03161938991271048, 'surprise': 0.1619099270200686, 'neutral': 2.223902887040549}",Entrepreneur
3566,happy,0.30041126212790464,2.602155735993045e-07,0.0002000357187907123,95.27445491856874,0.08508575415147791,0.24671316465429488,4.093130562528304,0.89,"{'x': 618, 'y': 172, 'w': 573, 'h': 573, 'left_eye': (1008, 402), 'right_eye': (794, 397)}","{'angry': 0.30041126212790464, 'disgust': 2.602155735993045e-07, 'fear': 0.0002000357187907123, 'happy': 95.27445491856874, 'sad': 0.08508575415147791, 'surprise': 0.24671316465429488, 'neutral': 4.093130562528304}",Entrepreneur
3567,happy,2.412215620279312,7.675124535921896e-07,0.0004121432539250236,93.91089081764221,0.11491847690194845,0.6418157834559679,2.9197487980127335,0.9,"{'x': 616, 'y': 178, 'w': 582, 'h': 582, 'left_eye': (1012, 411), 'right_eye': (794, 404)}","{'angry': 2.412215620279312, 'disgust': 7.675124535921896e-07, 'fear': 0.0004121432539250236, 'happy': 93.91089081764221, 'sad': 0.11491847690194845, 'surprise': 0.6418157834559679, 'neutral': 2.9197487980127335}",Entrepreneur
3568,happy,0.4521343857049942,9.020516278379631e-09,0.00010825434628713992,98.34833145141602,0.004990185334463604,0.44114566408097744,0.7532947696745396,0.89,"{'x': 624, 'y': 189, 'w': 575, 'h': 575, 'left_eye': (1011, 417), 'right_eye': (798, 412)}","{'angry': 0.4521343857049942, 'disgust': 9.020516278379631e-09, 'fear': 0.00010825434628713992, 'happy': 98.34833145141602, 'sad': 0.004990185334463604, 'surprise': 0.44114566408097744, 'neutral': 0.7532947696745396}",Entrepreneur
3569,happy,0.23146700114011765,1.94944511922035e-09,2.5670024683677184e-05,99.18935298919678,0.0015441748473676853,0.12988788075745106,0.4477181937545538,0.9,"{'x': 625, 'y': 193, 'w': 575, 'h': 575, 'left_eye': (1017, 419), 'right_eye': (796, 414)}","{'angry': 0.23146700114011765, 'disgust': 1.94944511922035e-09, 'fear': 2.5670024683677184e-05, 'happy': 99.18935298919678, 'sad': 0.0015441748473676853, 'surprise': 0.12988788075745106, 'neutral': 0.4477181937545538}",Entrepreneur
3570,happy,0.22204724532647402,1.710808957664907e-08,3.6296025772295566e-05,98.73634569265519,0.008546938406772966,0.10155109362608752,0.9314774159477601,0.9,"{'x': 628, 'y': 198, 'w': 571, 'h': 571, 'left_eye': (1016, 426), 'right_eye': (802, 419)}","{'angry': 0.22204724532647402, 'disgust': 1.710808957664907e-08, 'fear': 3.6296025772295566e-05, 'happy': 98.73634569265519, 'sad': 0.008546938406772966, 'surprise': 0.10155109362608752, 'neutral': 0.9314774159477601}",Entrepreneur
