frame_number,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,face_confidence,region,raw_output,source
0,happy,3.8108822764115757e-07,5.733531291613522e-13,5.281626802577932e-08,99.99746084213257,3.469424081359307e-07,1.7704991250866442e-06,0.0025380091756233014,0.94,"{'x': 511, 'y': 229, 'w': 688, 'h': 688, 'left_eye': (962, 475), 'right_eye': (728, 501)}","{'angry': 3.8108822764115757e-07, 'disgust': 5.733531291613522e-13, 'fear': 5.281626802577932e-08, 'happy': 99.99746084213257, 'sad': 3.469424081359307e-07, 'surprise': 1.7704991250866442e-06, 'neutral': 0.0025380091756233014}",Investor 2
1,happy,3.034123841061387e-07,7.129109445894166e-14,2.839467723447786e-09,99.99877214431763,4.731935954183086e-08,4.032023603883772e-07,0.0012312973012740258,0.94,"{'x': 520, 'y': 235, 'w': 673, 'h': 673, 'left_eye': (961, 476), 'right_eye': (730, 501)}","{'angry': 3.034123841061387e-07, 'disgust': 7.129109445894166e-14, 'fear': 2.839467723447786e-09, 'happy': 99.99877214431763, 'sad': 4.731935954183086e-08, 'surprise': 4.032023603883772e-07, 'neutral': 0.0012312973012740258}",Investor 2
2,happy,7.415983938052761e-08,7.330993078487769e-13,1.839593581631771e-09,99.99614953994751,5.4588239484232304e-08,4.292232347324898e-07,0.003852739610010758,0.94,"{'x': 530, 'y': 235, 'w': 667, 'h': 667, 'left_eye': (959, 475), 'right_eye': (730, 501)}","{'angry': 7.415983938052761e-08, 'disgust': 7.330993078487769e-13, 'fear': 1.839593581631771e-09, 'happy': 99.99614953994751, 'sad': 5.4588239484232304e-08, 'surprise': 4.292232347324898e-07, 'neutral': 0.003852739610010758}",Investor 2
3,happy,8.939090889630061e-07,9.970371815107145e-15,3.3869829100666275e-09,99.99935030933322,1.6394109270292435e-08,3.290747648455238e-07,0.0006517840508561853,0.94,"{'x': 521, 'y': 241, 'w': 665, 'h': 665, 'left_eye': (961, 476), 'right_eye': (728, 501)}","{'angry': 8.939090889630061e-07, 'disgust': 9.970371815107145e-15, 'fear': 3.3869829100666275e-09, 'happy': 99.99935030933322, 'sad': 1.6394109270292435e-08, 'surprise': 3.290747648455238e-07, 'neutral': 0.0006517840508561853}",Investor 2
4,happy,3.3021116699680445e-07,1.3073231364240067e-15,7.555556457578937e-10,99.99962449071553,9.507374621379503e-09,7.801174060986619e-08,0.0003754062841859434,0.94,"{'x': 519, 'y': 238, 'w': 671, 'h': 671, 'left_eye': (961, 472), 'right_eye': (729, 498)}","{'angry': 3.3021116699680445e-07, 'disgust': 1.3073231364240067e-15, 'fear': 7.555556457578937e-10, 'happy': 99.99962449071553, 'sad': 9.507374621379503e-09, 'surprise': 7.801174060986619e-08, 'neutral': 0.0003754062841859434}",Investor 2
5,happy,5.368334665689645e-07,7.821418193395974e-15,4.5142336049797116e-10,99.99744892120361,4.627897232101219e-08,4.776089301827824e-07,0.0025552912120474502,0.94,"{'x': 525, 'y': 239, 'w': 666, 'h': 666, 'left_eye': (961, 474), 'right_eye': (729, 498)}","{'angry': 5.368334665689645e-07, 'disgust': 7.821418193395974e-15, 'fear': 4.5142336049797116e-10, 'happy': 99.99744892120361, 'sad': 4.627897232101219e-08, 'surprise': 4.776089301827824e-07, 'neutral': 0.0025552912120474502}",Investor 2
6,happy,1.709437277036224e-08,5.09272204057308e-15,9.491064750286225e-10,99.99828934659298,1.1702928213504131e-08,1.055504857591078e-07,0.0017105959269480215,0.94,"{'x': 518, 'y': 234, 'w': 671, 'h': 671, 'left_eye': (964, 472), 'right_eye': (729, 498)}","{'angry': 1.709437277036224e-08, 'disgust': 5.09272204057308e-15, 'fear': 9.491064750286225e-10, 'happy': 99.99828934659298, 'sad': 1.1702928213504131e-08, 'surprise': 1.055504857591078e-07, 'neutral': 0.0017105959269480215}",Investor 2
7,happy,2.1600443655955814e-07,4.704706200925592e-15,2.3875948093610155e-09,99.99841451644897,1.499114998804174e-08,6.473743319190817e-07,0.0015837336832191795,0.94,"{'x': 521, 'y': 236, 'w': 666, 'h': 666, 'left_eye': (966, 475), 'right_eye': (730, 496)}","{'angry': 2.1600443655955814e-07, 'disgust': 4.704706200925592e-15, 'fear': 2.3875948093610155e-09, 'happy': 99.99841451644897, 'sad': 1.499114998804174e-08, 'surprise': 6.473743319190817e-07, 'neutral': 0.0015837336832191795}",Investor 2
8,happy,6.967301180438312e-08,1.7870560500467095e-15,1.727051487931952e-09,99.99926090240479,6.564297716504797e-09,1.6128640645263204e-07,0.0007377825568255503,0.94,"{'x': 518, 'y': 237, 'w': 668, 'h': 668, 'left_eye': (965, 470), 'right_eye': (729, 496)}","{'angry': 6.967301180438312e-08, 'disgust': 1.7870560500467095e-15, 'fear': 1.727051487931952e-09, 'happy': 99.99926090240479, 'sad': 6.564297716504797e-09, 'surprise': 1.6128640645263204e-07, 'neutral': 0.0007377825568255503}",Investor 2
9,happy,4.6317416553973e-08,1.1358159281285542e-14,2.1883128559043196e-09,99.99713301641542,1.7800641189574414e-08,3.5622167340821406e-07,0.002868609943104476,0.94,"{'x': 519, 'y': 233, 'w': 669, 'h': 669, 'left_eye': (966, 472), 'right_eye': (730, 496)}","{'angry': 4.6317416553973e-08, 'disgust': 1.1358159281285542e-14, 'fear': 2.1883128559043196e-09, 'happy': 99.99713301641542, 'sad': 1.7800641189574414e-08, 'surprise': 3.5622167340821406e-07, 'neutral': 0.002868609943104476}",Investor 2
10,happy,3.71356034741838e-07,4.685355086072207e-14,5.944109708330103e-10,99.99857544890496,5.5112245832340723e-08,1.6294668808495694e-07,0.0014246390431846014,0.93,"{'x': 523, 'y': 234, 'w': 674, 'h': 674, 'left_eye': (965, 471), 'right_eye': (729, 495)}","{'angry': 3.71356034741838e-07, 'disgust': 4.685355086072207e-14, 'fear': 5.944109708330103e-10, 'happy': 99.99857544890496, 'sad': 5.5112245832340723e-08, 'surprise': 1.6294668808495694e-07, 'neutral': 0.0014246390431846014}",Investor 2
11,happy,9.789201671495107e-08,6.369546944124858e-14,1.0875447764568946e-08,99.99433755874634,1.0566132413458718e-07,7.885150310471545e-07,0.005665898788720369,0.93,"{'x': 513, 'y': 230, 'w': 677, 'h': 677, 'left_eye': (967, 470), 'right_eye': (731, 495)}","{'angry': 9.789201671495107e-08, 'disgust': 6.369546944124858e-14, 'fear': 1.0875447764568946e-08, 'happy': 99.99433755874634, 'sad': 1.0566132413458718e-07, 'surprise': 7.885150310471545e-07, 'neutral': 0.005665898788720369}",Investor 2
12,happy,2.8720261724402008e-06,1.6263747271331812e-13,4.516405582855043e-08,99.99871253967285,1.0389886728745523e-07,1.6790348666972932e-06,0.0012890568541479297,0.93,"{'x': 519, 'y': 236, 'w': 670, 'h': 670, 'left_eye': (969, 471), 'right_eye': (733, 494)}","{'angry': 2.8720261724402008e-06, 'disgust': 1.6263747271331812e-13, 'fear': 4.516405582855043e-08, 'happy': 99.99871253967285, 'sad': 1.0389886728745523e-07, 'surprise': 1.6790348666972932e-06, 'neutral': 0.0012890568541479297}",Investor 2
13,happy,1.4962960870334996e-07,1.0592254869766903e-14,2.3730437753721745e-09,99.99936819076538,3.9969838550035774e-08,3.2952138795394603e-07,0.000636429422229412,0.93,"{'x': 515, 'y': 235, 'w': 672, 'h': 672, 'left_eye': (967, 468), 'right_eye': (732, 493)}","{'angry': 1.4962960870334996e-07, 'disgust': 1.0592254869766903e-14, 'fear': 2.3730437753721745e-09, 'happy': 99.99936819076538, 'sad': 3.9969838550035774e-08, 'surprise': 3.2952138795394603e-07, 'neutral': 0.000636429422229412}",Investor 2
14,happy,5.849864053233606e-07,9.474585534426807e-15,7.680245092489566e-09,99.99873042099061,3.2320484327988716e-08,5.2524525639851e-07,0.0012719873515024693,0.93,"{'x': 522, 'y': 235, 'w': 664, 'h': 664, 'left_eye': (966, 469), 'right_eye': (735, 493)}","{'angry': 5.849864053233606e-07, 'disgust': 9.474585534426807e-15, 'fear': 7.680245092489566e-09, 'happy': 99.99873042099061, 'sad': 3.2320484327988716e-08, 'surprise': 5.2524525639851e-07, 'neutral': 0.0012719873515024693}",Investor 2
15,happy,0.001697940388112329,2.0904115771713805e-06,0.3981570713222027,83.51005911827087,0.4923481959849596,0.007531895244028419,15.590201318264008,0.92,"{'x': 523, 'y': 235, 'w': 663, 'h': 663, 'left_eye': (725, 494), 'right_eye': (738, 497)}","{'angry': 0.001697940388112329, 'disgust': 2.0904115771713805e-06, 'fear': 0.3981570713222027, 'happy': 83.51005911827087, 'sad': 0.4923481959849596, 'surprise': 0.007531895244028419, 'neutral': 15.590201318264008}",Investor 2
16,happy,1.2117593207248513e-07,2.3518209995489102e-14,2.026551963795953e-08,99.77367518983336,5.727019555775727e-06,1.436560467387996e-05,0.2263092803617883,0.92,"{'x': 524, 'y': 234, 'w': 663, 'h': 663, 'left_eye': None, 'right_eye': None}","{'angry': 1.2117593207248513e-07, 'disgust': 2.3518209995489102e-14, 'fear': 2.026551963795953e-08, 'happy': 99.77367518983336, 'sad': 5.727019555775727e-06, 'surprise': 1.436560467387996e-05, 'neutral': 0.2263092803617883}",Investor 2
17,happy,2.8384877781562068e-08,6.7216021596679186e-15,3.827440794856862e-09,99.82321858406067,2.1685027107309907e-06,7.544545610471687e-06,0.17677522264420986,0.92,"{'x': 524, 'y': 235, 'w': 659, 'h': 659, 'left_eye': None, 'right_eye': None}","{'angry': 2.8384877781562068e-08, 'disgust': 6.7216021596679186e-15, 'fear': 3.827440794856862e-09, 'happy': 99.82321858406067, 'sad': 2.1685027107309907e-06, 'surprise': 7.544545610471687e-06, 'neutral': 0.17677522264420986}",Investor 2
18,happy,3.6457847157889134e-09,2.129092379564273e-16,2.3067021383271769e-10,99.9601423740387,1.5478160975135324e-07,1.5104975048529923e-06,0.03985605726484209,0.92,"{'x': 519, 'y': 231, 'w': 669, 'h': 669, 'left_eye': None, 'right_eye': None}","{'angry': 3.6457847157889134e-09, 'disgust': 2.129092379564273e-16, 'fear': 2.3067021383271769e-10, 'happy': 99.9601423740387, 'sad': 1.5478160975135324e-07, 'surprise': 1.5104975048529923e-06, 'neutral': 0.03985605726484209}",Investor 2
19,happy,4.503491181950083e-08,8.098914478234385e-13,5.507278295257825e-08,99.99217390967452,8.267060418270441e-07,5.720389392295318e-07,0.007826589456202206,0.92,"{'x': 516, 'y': 222, 'w': 681, 'h': 681, 'left_eye': (980, 464), 'right_eye': (737, 492)}","{'angry': 4.503491181950083e-08, 'disgust': 8.098914478234385e-13, 'fear': 5.507278295257825e-08, 'happy': 99.99217390967452, 'sad': 8.267060418270441e-07, 'surprise': 5.720389392295318e-07, 'neutral': 0.007826589456202206}",Investor 2
20,happy,2.1451660447979748e-07,2.909574775664288e-12,1.0062862765281011e-07,99.98453855514526,1.714947472919448e-06,1.4610338716636306e-06,0.01545897830510512,0.92,"{'x': 516, 'y': 222, 'w': 679, 'h': 679, 'left_eye': (977, 468), 'right_eye': (739, 490)}","{'angry': 2.1451660447979748e-07, 'disgust': 2.909574775664288e-12, 'fear': 1.0062862765281011e-07, 'happy': 99.98453855514526, 'sad': 1.714947472919448e-06, 'surprise': 1.4610338716636306e-06, 'neutral': 0.01545897830510512}",Investor 2
21,happy,1.8346378843862826e-07,3.2041626580190364e-11,6.125235795069287e-07,99.99371170960138,2.18213122810371e-06,1.5767441626244411e-06,0.006291073452568335,0.91,"{'x': 510, 'y': 213, 'w': 697, 'h': 697, 'left_eye': (966, 465), 'right_eye': (734, 491)}","{'angry': 1.8346378843862826e-07, 'disgust': 3.2041626580190364e-11, 'fear': 6.125235795069287e-07, 'happy': 99.99371170960138, 'sad': 2.18213122810371e-06, 'surprise': 1.5767441626244411e-06, 'neutral': 0.006291073452568335}",Investor 2
22,happy,2.5871093477451705e-07,8.925832475158624e-12,1.5528629308744144e-07,99.9968945978221,1.2276012050297801e-06,1.0977859276472359e-06,0.0031075202092819784,0.92,"{'x': 513, 'y': 214, 'w': 693, 'h': 693, 'left_eye': (966, 465), 'right_eye': (732, 489)}","{'angry': 2.5871093477451705e-07, 'disgust': 8.925832475158624e-12, 'fear': 1.5528629308744144e-07, 'happy': 99.9968945978221, 'sad': 1.2276012050297801e-06, 'surprise': 1.0977859276472359e-06, 'neutral': 0.0031075202092819784}",Investor 2
23,happy,1.6007358771830127e-07,1.7916245743931913e-11,3.4507543489326054e-07,99.99346733093262,2.429035639295307e-06,1.881156563854347e-06,0.006530214886879548,0.92,"{'x': 514, 'y': 216, 'w': 690, 'h': 690, 'left_eye': (967, 465), 'right_eye': (735, 491)}","{'angry': 1.6007358771830127e-07, 'disgust': 1.7916245743931913e-11, 'fear': 3.4507543489326054e-07, 'happy': 99.99346733093262, 'sad': 2.429035639295307e-06, 'surprise': 1.881156563854347e-06, 'neutral': 0.006530214886879548}",Investor 2
24,happy,2.76241163277291e-07,1.4485453309932839e-11,4.733500258424783e-07,99.99227523803711,2.0419792079451327e-06,3.2425308660322116e-06,0.007719386485405266,0.92,"{'x': 515, 'y': 218, 'w': 686, 'h': 686, 'left_eye': (967, 464), 'right_eye': (732, 489)}","{'angry': 2.76241163277291e-07, 'disgust': 1.4485453309932839e-11, 'fear': 4.733500258424783e-07, 'happy': 99.99227523803711, 'sad': 2.0419792079451327e-06, 'surprise': 3.2425308660322116e-06, 'neutral': 0.007719386485405266}",Investor 2
25,happy,9.054493821381016e-08,5.819142775064998e-12,2.1392665416897216e-07,99.99047517776489,4.0216228569534e-06,1.6077724040997055e-06,0.009521377069177106,0.92,"{'x': 512, 'y': 221, 'w': 681, 'h': 681, 'left_eye': (959, 464), 'right_eye': (732, 488)}","{'angry': 9.054493821381016e-08, 'disgust': 5.819142775064998e-12, 'fear': 2.1392665416897216e-07, 'happy': 99.99047517776489, 'sad': 4.0216228569534e-06, 'surprise': 1.6077724040997055e-06, 'neutral': 0.009521377069177106}",Investor 2
26,happy,6.20007693282087e-08,2.6143090716585905e-12,5.377162369462292e-08,99.99435543980333,9.095023943179048e-07,4.56032172561117e-07,0.005645646497208044,0.92,"{'x': 514, 'y': 218, 'w': 682, 'h': 682, 'left_eye': (963, 465), 'right_eye': (734, 487)}","{'angry': 6.20007693282087e-08, 'disgust': 2.6143090716585905e-12, 'fear': 5.377162369462292e-08, 'happy': 99.99435543980333, 'sad': 9.095023943179048e-07, 'surprise': 4.56032172561117e-07, 'neutral': 0.005645646497208044}",Investor 2
27,happy,4.7759057819618533e-08,1.130588153072697e-12,2.417169242541206e-08,99.99575614929199,7.386426137401259e-07,2.5649651291814735e-07,0.004245027230354026,0.92,"{'x': 511, 'y': 212, 'w': 686, 'h': 686, 'left_eye': (964, 462), 'right_eye': (733, 487)}","{'angry': 4.7759057819618533e-08, 'disgust': 1.130588153072697e-12, 'fear': 2.417169242541206e-08, 'happy': 99.99575614929199, 'sad': 7.386426137401259e-07, 'surprise': 2.5649651291814735e-07, 'neutral': 0.004245027230354026}",Investor 2
28,happy,4.887496476863561e-07,4.908952633354364e-12,4.806528239918473e-08,99.99269843057981,9.532964319932807e-07,1.1661044381269863e-06,0.007303699820709218,0.91,"{'x': 522, 'y': 215, 'w': 680, 'h': 680, 'left_eye': (967, 458), 'right_eye': (733, 482)}","{'angry': 4.887496476863561e-07, 'disgust': 4.908952633354364e-12, 'fear': 4.806528239918473e-08, 'happy': 99.99269843057981, 'sad': 9.532964319932807e-07, 'surprise': 1.1661044381269863e-06, 'neutral': 0.007303699820709218}",Investor 2
29,happy,1.4344823107137472e-07,1.2410760624487899e-11,1.7961339082717132e-07,99.99133348464966,5.396701752147237e-06,1.52049182133851e-06,0.008663262269692495,0.92,"{'x': 510, 'y': 208, 'w': 687, 'h': 687, 'left_eye': (964, 455), 'right_eye': (733, 480)}","{'angry': 1.4344823107137472e-07, 'disgust': 1.2410760624487899e-11, 'fear': 1.7961339082717132e-07, 'happy': 99.99133348464966, 'sad': 5.396701752147237e-06, 'surprise': 1.52049182133851e-06, 'neutral': 0.008663262269692495}",Investor 2
30,happy,1.9744704826724935e-06,2.729742593065509e-11,6.876187140972252e-07,99.98843073775951,1.4711409856774441e-06,1.2486489032030063e-05,0.011557948853316463,0.92,"{'x': 520, 'y': 203, 'w': 680, 'h': 680, 'left_eye': (964, 446), 'right_eye': (733, 471)}","{'angry': 1.9744704826724935e-06, 'disgust': 2.729742593065509e-11, 'fear': 6.876187140972252e-07, 'happy': 99.98843073775951, 'sad': 1.4711409856774441e-06, 'surprise': 1.2486489032030063e-05, 'neutral': 0.011557948853316463}",Investor 2
31,happy,5.556078264135067e-07,1.4535986406181436e-13,9.101842890490985e-09,99.99616146087646,2.2587351988789806e-07,1.0246535175895133e-06,0.003840795034193434,0.91,"{'x': 530, 'y': 198, 'w': 659, 'h': 659, 'left_eye': (971, 436), 'right_eye': (734, 461)}","{'angry': 5.556078264135067e-07, 'disgust': 1.4535986406181436e-13, 'fear': 9.101842890490985e-09, 'happy': 99.99616146087646, 'sad': 2.2587351988789806e-07, 'surprise': 1.0246535175895133e-06, 'neutral': 0.003840795034193434}",Investor 2
32,happy,3.17159104534781e-08,1.4057440848949134e-14,7.392596083899416e-10,99.99796152114868,1.6561078897137094e-08,9.787389787518919e-08,0.0020398249034769833,0.93,"{'x': 530, 'y': 189, 'w': 665, 'h': 665, 'left_eye': (968, 430), 'right_eye': (736, 457)}","{'angry': 3.17159104534781e-08, 'disgust': 1.4057440848949134e-14, 'fear': 7.392596083899416e-10, 'happy': 99.99796152114868, 'sad': 1.6561078897137094e-08, 'surprise': 9.787389787518919e-08, 'neutral': 0.0020398249034769833}",Investor 2
33,happy,2.0316973103895464e-08,2.5741970946339954e-11,1.0837232222726811e-07,99.95146989822388,3.573532225686904e-06,1.2312588282270553e-06,0.04852712154388428,0.93,"{'x': 521, 'y': 172, 'w': 680, 'h': 680, 'left_eye': (969, 421), 'right_eye': (739, 448)}","{'angry': 2.0316973103895464e-08, 'disgust': 2.5741970946339954e-11, 'fear': 1.0837232222726811e-07, 'happy': 99.95146989822388, 'sad': 3.573532225686904e-06, 'surprise': 1.2312588282270553e-06, 'neutral': 0.04852712154388428}",Investor 2
34,happy,2.372524043892099e-06,3.588834416277942e-11,8.425389275146244e-07,99.97501969337463,8.157407194175903e-06,1.2702143692422396e-05,0.024955181288532913,0.9,"{'x': 523, 'y': 177, 'w': 667, 'h': 667, 'left_eye': (969, 416), 'right_eye': (738, 442)}","{'angry': 2.372524043892099e-06, 'disgust': 3.588834416277942e-11, 'fear': 8.425389275146244e-07, 'happy': 99.97501969337463, 'sad': 8.157407194175903e-06, 'surprise': 1.2702143692422396e-05, 'neutral': 0.024955181288532913}",Investor 2
35,happy,3.80401809133198e-09,1.2513268768217962e-14,2.3265371052239134e-10,99.98397231006457,2.3331797885513384e-07,8.340450494442348e-08,0.016027067113418406,0.89,"{'x': 518, 'y': 174, 'w': 663, 'h': 663, 'left_eye': (971, 415), 'right_eye': (739, 441)}","{'angry': 3.80401809133198e-09, 'disgust': 1.2513268768217962e-14, 'fear': 2.3265371052239134e-10, 'happy': 99.98397231006457, 'sad': 2.3331797885513384e-07, 'surprise': 8.340450494442348e-08, 'neutral': 0.016027067113418406}",Investor 2
36,happy,4.958178954839416e-09,3.003566039798231e-14,6.833382791548375e-10,99.97830390800857,2.1891549878742682e-07,7.763030126256017e-08,0.021697764006589442,0.89,"{'x': 519, 'y': 172, 'w': 665, 'h': 665, 'left_eye': (968, 415), 'right_eye': (740, 442)}","{'angry': 4.958178954839416e-09, 'disgust': 3.003566039798231e-14, 'fear': 6.833382791548375e-10, 'happy': 99.97830390800857, 'sad': 2.1891549878742682e-07, 'surprise': 7.763030126256017e-08, 'neutral': 0.021697764006589442}",Investor 2
37,happy,2.5405250819732217e-09,2.2552110342627081e-13,1.9541887205654085e-09,99.98088479042053,4.845689627330785e-07,4.7670778435815464e-08,0.01911887084133923,0.88,"{'x': 521, 'y': 172, 'w': 667, 'h': 667, 'left_eye': (968, 417), 'right_eye': (736, 442)}","{'angry': 2.5405250819732217e-09, 'disgust': 2.2552110342627081e-13, 'fear': 1.9541887205654085e-09, 'happy': 99.98088479042053, 'sad': 4.845689627330785e-07, 'surprise': 4.7670778435815464e-08, 'neutral': 0.01911887084133923}",Investor 2
38,happy,4.136342004543903e-06,8.178178240517254e-10,6.5464309878069805e-06,99.96574520860584,2.1930779211975775e-05,3.195776420796759e-05,0.03418927284713226,0.92,"{'x': 524, 'y': 176, 'w': 669, 'h': 669, 'left_eye': (970, 417), 'right_eye': (736, 443)}","{'angry': 4.136342004543903e-06, 'disgust': 8.178178240517254e-10, 'fear': 6.5464309878069805e-06, 'happy': 99.96574520860584, 'sad': 2.1930779211975775e-05, 'surprise': 3.195776420796759e-05, 'neutral': 0.03418927284713226}",Investor 2
39,happy,5.53323729945987e-05,1.2261601456398097e-09,2.5899986155764054e-06,99.99383687973022,2.347402414670796e-05,1.4874339626658184e-05,0.006065799607313238,0.93,"{'x': 525, 'y': 178, 'w': 674, 'h': 674, 'left_eye': (967, 420), 'right_eye': (736, 446)}","{'angry': 5.53323729945987e-05, 'disgust': 1.2261601456398097e-09, 'fear': 2.5899986155764054e-06, 'happy': 99.99383687973022, 'sad': 2.347402414670796e-05, 'surprise': 1.4874339626658184e-05, 'neutral': 0.006065799607313238}",Investor 2
40,happy,7.564843092094287e-08,2.1599959776494083e-13,7.073647645143362e-09,99.99495148628661,1.2189906478044654e-07,2.922394278675853e-07,0.005049020847666389,0.93,"{'x': 528, 'y': 181, 'w': 662, 'h': 662, 'left_eye': (972, 420), 'right_eye': (738, 448)}","{'angry': 7.564843092094287e-08, 'disgust': 2.1599959776494083e-13, 'fear': 7.073647645143362e-09, 'happy': 99.99495148628661, 'sad': 1.2189906478044654e-07, 'surprise': 2.922394278675853e-07, 'neutral': 0.005049020847666389}",Investor 2
41,happy,9.116703075184052e-09,1.4046809834529427e-12,2.4206266213204788e-08,99.94739293738562,1.6638881487388733e-06,6.546211962995628e-07,0.05260920465643434,0.94,"{'x': 520, 'y': 179, 'w': 670, 'h': 670, 'left_eye': (967, 424), 'right_eye': (737, 449)}","{'angry': 9.116703075184052e-09, 'disgust': 1.4046809834529427e-12, 'fear': 2.4206266213204788e-08, 'happy': 99.94739293738562, 'sad': 1.6638881487388733e-06, 'surprise': 6.546211962995628e-07, 'neutral': 0.05260920465643434}",Investor 2
42,happy,3.7045819190062446e-08,4.242943548045906e-12,4.329856195806059e-08,99.94655251502991,3.829282135825451e-06,3.962138617197297e-07,0.05344059318304062,0.94,"{'x': 519, 'y': 178, 'w': 672, 'h': 672, 'left_eye': (967, 424), 'right_eye': (736, 451)}","{'angry': 3.7045819190062446e-08, 'disgust': 4.242943548045906e-12, 'fear': 4.329856195806059e-08, 'happy': 99.94655251502991, 'sad': 3.829282135825451e-06, 'surprise': 3.962138617197297e-07, 'neutral': 0.05344059318304062}",Investor 2
43,happy,4.9513524706098616e-09,1.868792131663498e-12,3.1148513404436564e-08,99.9578356717727,1.296143358848941e-06,4.73868839102209e-07,0.042163111687115534,0.94,"{'x': 519, 'y': 178, 'w': 676, 'h': 676, 'left_eye': (968, 425), 'right_eye': (734, 452)}","{'angry': 4.9513524706098616e-09, 'disgust': 1.868792131663498e-12, 'fear': 3.1148513404436564e-08, 'happy': 99.9578356717727, 'sad': 1.296143358848941e-06, 'surprise': 4.73868839102209e-07, 'neutral': 0.042163111687115534}",Investor 2
44,happy,1.8234675991379845e-07,6.141365627848616e-12,1.145569528127055e-07,99.97504353523254,1.1716097425562566e-06,5.024521954055672e-06,0.02495397347956896,0.95,"{'x': 523, 'y': 184, 'w': 669, 'h': 669, 'left_eye': (967, 426), 'right_eye': (736, 452)}","{'angry': 1.8234675991379845e-07, 'disgust': 6.141365627848616e-12, 'fear': 1.145569528127055e-07, 'happy': 99.97504353523254, 'sad': 1.1716097425562566e-06, 'surprise': 5.024521954055672e-06, 'neutral': 0.02495397347956896}",Investor 2
45,happy,4.647855433859149e-06,4.147635468583488e-11,0.23039670195430517,76.7227292060852,20.5655038356781,6.63426469316164e-07,2.4813657626509666,0.94,"{'x': 521, 'y': 180, 'w': 671, 'h': 671, 'left_eye': (741, 454), 'right_eye': (735, 461)}","{'angry': 4.647855433859149e-06, 'disgust': 4.147635468583488e-11, 'fear': 0.23039670195430517, 'happy': 76.7227292060852, 'sad': 20.5655038356781, 'surprise': 6.63426469316164e-07, 'neutral': 2.4813657626509666}",Investor 2
46,happy,1.0301664580343768e-07,1.11749469967862e-12,5.373113385850146e-08,99.97377395473563,3.6841938630889934e-05,1.7525736574104186e-06,0.026189016458668796,0.94,"{'x': 530, 'y': 186, 'w': 661, 'h': 661, 'left_eye': None, 'right_eye': None}","{'angry': 1.0301664580343768e-07, 'disgust': 1.11749469967862e-12, 'fear': 5.373113385850146e-08, 'happy': 99.97377395473563, 'sad': 3.6841938630889934e-05, 'surprise': 1.7525736574104186e-06, 'neutral': 0.026189016458668796}",Investor 2
47,happy,9.124593325642585e-08,1.7457747184853068e-13,2.899135585718512e-08,99.94820953032857,3.0577395811778456e-05,3.408398490141183e-06,0.05175610387252523,0.92,"{'x': 526, 'y': 184, 'w': 667, 'h': 667, 'left_eye': None, 'right_eye': None}","{'angry': 9.124593325642585e-08, 'disgust': 1.7457747184853068e-13, 'fear': 2.899135585718512e-08, 'happy': 99.94820953032857, 'sad': 3.0577395811778456e-05, 'surprise': 3.408398490141183e-06, 'neutral': 0.05175610387252523}",Investor 2
48,happy,1.1110564912542031e-06,4.585894313488374e-12,3.561786199313133e-07,99.91564750671387,5.922713626205223e-05,2.22702425389798e-05,0.08427054272033274,0.92,"{'x': 523, 'y': 184, 'w': 674, 'h': 674, 'left_eye': None, 'right_eye': None}","{'angry': 1.1110564912542031e-06, 'disgust': 4.585894313488374e-12, 'fear': 3.561786199313133e-07, 'happy': 99.91564750671387, 'sad': 5.922713626205223e-05, 'surprise': 2.22702425389798e-05, 'neutral': 0.08427054272033274}",Investor 2
49,happy,7.971760140890183e-07,4.2507696581400856e-11,6.601919722015737e-06,99.9305248260498,0.0008076039193838369,1.2745259425628319e-05,0.06865173345431685,0.92,"{'x': 526, 'y': 190, 'w': 663, 'h': 663, 'left_eye': None, 'right_eye': None}","{'angry': 7.971760140890183e-07, 'disgust': 4.2507696581400856e-11, 'fear': 6.601919722015737e-06, 'happy': 99.9305248260498, 'sad': 0.0008076039193838369, 'surprise': 1.2745259425628319e-05, 'neutral': 0.06865173345431685}",Investor 2
50,happy,2.5316591489854545e-06,8.376163125730848e-12,1.5953824927805726e-06,99.84793066978455,0.00027748101274482906,4.5771201939714956e-05,0.15173720894381404,0.91,"{'x': 528, 'y': 197, 'w': 656, 'h': 656, 'left_eye': None, 'right_eye': None}","{'angry': 2.5316591489854545e-06, 'disgust': 8.376163125730848e-12, 'fear': 1.5953824927805726e-06, 'happy': 99.84793066978455, 'sad': 0.00027748101274482906, 'surprise': 4.5771201939714956e-05, 'neutral': 0.15173720894381404}",Investor 2
51,happy,2.9696134440371225e-08,4.959834880448972e-13,2.671776411222737e-08,99.94895458221436,3.7757619253397934e-06,4.80180828432708e-07,0.051040726248174906,0.91,"{'x': 520, 'y': 187, 'w': 674, 'h': 674, 'left_eye': (973, 437), 'right_eye': (739, 465)}","{'angry': 2.9696134440371225e-08, 'disgust': 4.959834880448972e-13, 'fear': 2.671776411222737e-08, 'happy': 99.94895458221436, 'sad': 3.7757619253397934e-06, 'surprise': 4.80180828432708e-07, 'neutral': 0.051040726248174906}",Investor 2
